,KODE_KEL_DESA,KODE_KEC,KODE_KAB_KOTA,KODE_PROVINSI,POPULASI,JUMLAH_KK,pemuda,dewasa,lansia,Pengangguran,Kerah Biru,Kerah Putih,Profesional,Tidak Sekolah,Sekolah,Universitas,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
971,36.02.06.2009,36.02.06,36.02,36,1842,542,550,466,199,510,755,218,0,565,1259,18,1842,0,1842,0,0,0,0,0,0
972,36.02.06.2010,36.02.06,36.02,36,3945,1355,1088,1130,533,1179,1953,303,4,1153,2701,91,3944,1,3944,1,0,0,0,0,0
973,36.02.06.2011,36.02.06,36.02,36,3513,1139,1031,918,395,809,1775,221,2,1180,2297,36,3513,0,3513,0,0,0,0,0,0
974,36.02.07.2004,36.02.07,36.02,36,2682,926,654,794,397,529,1003,438,10,763,1819,100,2682,0,2682,0,0,0,0,0,0
975,36.02.07.2008,36.02.07,36.02,36,1713,595,494,527,200,306,916,186,0,447,1257,9,1713,0,1713,0,0,0,0,0,0
976,36.02.07.2012,36.02.07,36.02,36,2736,968,804,769,423,541,1532,144,1,1075,1642,19,2736,0,2736,0,0,0,0,0,0
977,36.02.07.2014,36.02.07,36.02,36,2281,845,576,790,297,377,1279,195,0,898,1371,12,2281,0,2281,0,0,0,0,0,0
978,36.02.09.2020,36.02.09,36.02,36,1986,653,585,545,235,412,889,246,0,618,1360,8,1984,2,1984,2,0,0,0,0,0
979,36.02.07.2017,36.02.07,36.02,36,1162,408,375,333,110,218,670,60,0,426,725,11,1162,0,1162,0,0,0,0,0,0
980,36.02.08.2001,36.02.08,36.02,36,3612,1211,943,1073,476,777,1405,602,15,1014,2404,194,3612,0,3612,0,0,0,0,0,0
981,36.02.08.2002,36.02.08,36.02,36,2426,820,676,721,330,548,1101,264,1,649,1736,41,2425,1,2425,1,0,0,0,0,0
982,36.02.08.2004,36.02.08,36.02,36,2635,896,734,717,382,689,1143,317,0,806,1818,11,2634,1,2634,1,0,0,0,0,0
983,36.02.08.2005,36.02.08,36.02,36,4428,1408,1235,1290,467,932,1662,833,0,1351,3001,76,4423,5,4423,5,0,0,0,0,0
984,36.02.08.2009,36.02.08,36.02,36,2542,869,590,887,321,546,1165,351,4,657,1826,59,2542,0,2542,0,0,0,0,0,0
985,36.02.09.2003,36.02.09,36.02,36,3218,1121,839,994,407,685,1116,511,8,880,2276,62,3218,0,3218,0,0,0,0,0,0
986,36.02.08.2011,36.02.08,36.02,36,3768,1242,1106,1065,365,947,1565,367,1,1289,2422,57,3767,1,3767,1,0,0,0,0,0
987,36.02.08.2012,36.02.08,36.02,36,1999,697,623,589,260,473,1104,56,0,473,1518,8,1999,0,1999,0,0,0,0,0,0
988,36.02.09.2001,36.02.09,36.02,36,3542,1180,951,1051,433,892,1437,443,2,1021,2419,102,3542,0,3542,0,0,0,0,0,0
989,36.02.09.2002,36.02.09,36.02,36,2471,834,645,697,322,548,1074,322,0,736,1677,58,2471,0,2471,0,0,0,0,0,0
990,36.02.09.2004,36.02.09,36.02,36,2407,836,687,762,299,542,1182,207,0,616,1764,27,2407,0,2407,0,0,0,0,0,0
991,36.02.09.2005,36.02.09,36.02,36,4098,1361,1090,1215,494,797,1849,501,0,1152,2914,32,4098,0,4098,0,0,0,0,0,0
992,36.02.09.2006,36.02.09,36.02,36,4623,1470,1232,1304,542,1129,1890,582,4,1404,3122,97,4623,0,4623,0,0,0,0,0,0
993,36.02.09.2009,36.02.09,36.02,36,3569,1168,1057,1040,473,691,1356,763,2,869,2562,138,3568,1,3568,1,0,0,0,0,0
994,36.02.09.2011,36.02.09,36.02,36,2966,1039,754,976,463,558,1192,627,1,681,2136,149,2966,0,2966,0,0,0,0,0,0
995,36.02.09.2013,36.02.09,36.02,36,3255,1120,917,978,474,753,1457,419,4,779,2437,39,3255,0,3255,0,0,0,0,0,0
996,36.02.09.2014,36.02.09,36.02,36,3136,1060,954,930,446,716,1467,446,0,736,2384,16,3136,0,3136,0,0,0,0,0,0
997,36.02.09.2017,36.02.09,36.02,36,3382,1133,896,1011,369,770,1501,339,2,1005,2338,39,3381,1,3381,0,1,0,0,0,0
998,36.02.10.2001,36.02.10,36.02,36,3670,1304,1010,1135,506,860,1653,513,0,926,2695,49,3670,0,3670,0,0,0,0,0,0
999,36.02.10.2003,36.02.10,36.02,36,3455,1161,895,957,508,863,1555,246,4,971,2390,94,3455,0,3455,0,0,0,0,0,0
1000,36.02.10.2004,36.02.10,36.02,36,4339,1453,1136,1260,556,918,1949,512,3,1234,2991,114,4337,2,4337,0,2,0,0,0,0
1001,36.02.12.2001,36.02.12,36.02,36,3633,1171,1088,951,432,964,1559,302,2,1176,2434,23,3633,0,3633,0,0,0,0,0,0
1002,36.02.10.2012,36.02.10,36.02,36,5947,1869,1764,1525,795,1340,2687,469,2,1622,4270,55,5947,0,5947,0,0,0,0,0,0
1003,36.02.11.2002,36.02.11,36.02,36,4226,1338,1205,1107,489,1053,2031,280,2,1361,2818,47,4226,0,4226,0,0,0,0,0,0
1004,36.02.11.2003,36.02.11,36.02,36,5090,1654,1360,1372,688,1191,2481,362,3,1488,3532,70,5088,2,5088,0,0,0,2,0,0
1005,36.02.12.2002,36.02.12,36.02,36,3211,1062,860,877,382,836,1056,579,2,986,2118,107,3211,0,3211,0,0,0,0,0,0
1006,36.02.11.2005,36.02.11,36.02,36,4220,1367,1158,1111,550,1042,1888,345,11,1248,2879,93,4215,5,4215,5,0,0,0,0,0
1007,36.02.11.2009,36.02.11,36.02,36,3543,1141,1039,903,425,828,1886,103,2,1040,2497,6,3543,0,3543,0,0,0,0,0,0
1008,36.02.11.2010,36.02.11,36.02,36,3471,1129,1022,939,392,931,1695,224,1,1122,2323,26,3471,0,3471,0,0,0,0,0,0
1009,36.02.11.2012,36.02.11,36.02,36,3938,1213,1152,977,458,993,1900,238,0,1264,2653,21,3938,0,3938,0,0,0,0,0,0
1010,36.71.07.1003,36.71.07,36.71,36,15343,5168,3287,4790,2625,2543,2635,6145,79,3822,8581,2940,13613,1730,13613,1067,489,24,150,0,0
1011,36.02.11.2013,36.02.11,36.02,36,2542,862,720,780,267,659,1329,266,0,751,1778,13,2542,0,2542,0,0,0,0,0,0
1012,36.02.11.2014,36.02.11,36.02,36,3757,1249,1018,1035,467,791,1777,369,8,1121,2535,101,3757,0,3757,0,0,0,0,0,0
1013,36.02.11.2015,36.02.11,36.02,36,3553,1158,884,1027,425,879,1749,257,0,1124,2377,52,3553,0,3553,0,0,0,0,0,0
1014,36.02.12.2012,36.02.12,36.02,36,1746,586,453,443,308,468,722,240,0,510,1212,24,1746,0,1746,0,0,0,0,0,0
1015,36.02.11.2016,36.02.11,36.02,36,3392,987,999,788,366,788,1624,201,0,1112,2266,14,3392,0,3392,0,0,0,0,0,0
1016,36.02.11.2017,36.02.11,36.02,36,3346,1002,991,766,395,743,1667,145,0,1132,2209,5,3346,0,3346,0,0,0,0,0,0
1017,36.02.12.2003,36.02.12,36.02,36,3029,1052,768,870,424,727,1222,497,0,998,2008,23,3029,0,3029,0,0,0,0,0,0
1018,36.02.12.2005,36.02.12,36.02,36,4789,1500,1379,1289,536,1081,1739,718,10,1441,3166,182,4775,14,4775,9,5,0,0,0,0
1019,36.02.12.2006,36.02.12,36.02,36,3364,1049,962,841,451,858,1366,361,1,1283,2042,39,3364,0,3364,0,0,0,0,0,0
1020,36.02.12.2009,36.02.12,36.02,36,4435,1356,1244,1096,504,1100,1700,512,6,1450,2903,82,4435,0,4435,0,0,0,0,0,0
1021,36.02.12.2011,36.02.12,36.02,36,3032,970,835,824,374,736,1127,393,2,995,1944,93,3032,0,3032,0,0,0,0,0,0
1022,36.02.13.2005,36.02.13,36.02,36,3297,1102,1027,819,410,861,1470,359,6,1038,2218,41,3295,2,3295,1,0,0,1,0,0
1023,36.02.13.2007,36.02.13,36.02,36,4003,1322,1184,1089,467,935,1845,410,0,1179,2771,53,4001,2,4001,0,0,0,2,0,0
1024,36.02.13.2008,36.02.13,36.02,36,4264,1418,1260,1124,527,942,1754,677,1,1399,2812,53,4264,0,4264,0,0,0,0,0,0
1025,36.02.13.2009,36.02.13,36.02,36,2904,943,841,785,348,677,1390,211,5,827,2041,36,2904,0,2904,0,0,0,0,0,0
1026,36.02.13.2015,36.02.13,36.02,36,5458,1877,1661,1548,545,1375,2515,639,9,1636,3775,47,5457,1,5457,1,0,0,0,0,0
1027,36.02.13.2016,36.02.13,36.02,36,5184,1690,1450,1388,647,1346,2108,656,8,1694,3397,93,5167,17,5167,11,5,1,0,0,0
1028,36.02.13.2020,36.02.13,36.02,36,3528,1140,1071,906,388,922,1448,331,2,1093,2404,31,3523,5,3523,5,0,0,0,0,0
1029,36.02.13.2023,36.02.13,36.02,36,3379,1053,913,1000,387,800,1107,622,4,947,2317,115,3298,81,3298,61,20,0,0,0,0
1030,36.02.14.1002,36.02.14,36.02,36,7681,2568,1850,2205,1168,1768,2313,1699,38,2165,4855,661,7672,9,7672,3,6,0,0,0,0
1031,36.02.14.1006,36.02.14,36.02,36,11842,3851,3160,3310,1389,2983,3974,2315,19,3551,7848,443,11794,48,11794,23,13,0,12,0,0
1032,36.02.14.1007,36.02.14,36.02,36,9385,3206,2259,2673,1497,2286,3164,1950,39,2662,6051,672,8672,713,8672,177,197,0,335,4,0
1033,36.02.14.1008,36.02.14,36.02,36,10802,3463,2833,3007,1447,2475,3724,2020,51,3116,6888,798,10584,218,10584,61,41,0,116,0,0
1034,36.02.14.1012,36.02.14,36.02,36,19891,6680,4850,5688,3334,4469,5930,5133,110,5327,12630,1934,19238,653,19238,233,155,4,256,5,0
1035,36.02.14.2001,36.02.14,36.02,36,5027,1540,1402,1274,532,1404,1993,571,1,1790,3206,31,5027,0,5027,0,0,0,0,0,0
1036,36.02.14.2011,36.02.14,36.02,36,4299,1322,1284,1071,466,1020,1968,306,3,1294,2942,63,4296,3,4296,3,0,0,0,0,0
1037,36.02.14.2016,36.02.14,36.02,36,4832,1519,1401,1245,559,1196,2162,446,3,1464,3302,66,4832,0,4832,0,0,0,0,0,0
1038,36.02.14.2019,36.02.14,36.02,36,4823,1503,1469,1196,493,1197,1879,597,4,1516,3237,70,4810,13,4810,10,3,0,0,0,0
1039,36.02.15.2001,36.02.15,36.02,36,6081,1845,1605,1569,706,1373,2403,689,4,1952,3943,186,6081,0,6081,0,0,0,0,0,0
1040,36.02.15.2006,36.02.15,36.02,36,5633,1721,1646,1368,620,1541,2274,525,5,1820,3751,62,5629,4,5629,0,4,0,0,0,0
1041,36.02.18.2008,36.02.18,36.02,36,3673,1200,1124,951,444,935,1637,347,0,1108,2507,58,3672,1,3672,1,0,0,0,0,0
1042,36.02.15.2010,36.02.15,36.02,36,5310,1659,1399,1368,703,1355,1759,895,22,1623,3427,260,5309,1,5309,1,0,0,0,0,0
1043,36.02.15.2011,36.02.15,36.02,36,3734,1129,1064,919,455,894,1572,464,1,1154,2505,75,3734,0,3734,0,0,0,0,0,0
1044,36.02.18.2015,36.02.18,36.02,36,3913,1185,1021,1165,440,817,938,1084,29,1091,2191,631,3422,491,3422,276,76,0,139,0,0
1045,36.02.16.2006,36.02.16,36.02,36,3694,1264,1103,1146,411,739,1787,354,2,934,2721,39,3691,3,3691,3,0,0,0,0,0
1046,36.02.17.2012,36.02.17,36.02,36,4184,1253,1186,1032,458,939,1837,267,1,1376,2733,75,4184,0,4184,0,0,0,0,0,0
1047,36.02.16.2012,36.02.16,36.02,36,2567,922,871,827,246,435,1271,412,0,672,1884,11,2567,0,2567,0,0,0,0,0,0
1048,36.02.16.2017,36.02.16,36.02,36,1985,702,566,712,171,400,1118,92,0,495,1468,22,1985,0,1985,0,0,0,0,0,0
1049,36.02.16.2015,36.02.16,36.02,36,1448,484,427,446,149,370,735,108,1,402,1038,8,1448,0,1448,0,0,0,0,0,0
1050,36.02.16.2018,36.02.16,36.02,36,2048,755,643,635,268,433,1100,192,0,723,1303,22,2048,0,2048,0,0,0,0,0,0
1051,36.02.17.2001,36.02.17,36.02,36,3101,1012,950,821,320,731,1386,280,0,964,2119,18,3101,0,3101,0,0,0,0,0,0
1052,36.02.17.2002,36.02.17,36.02,36,4644,1449,1338,1196,476,1033,1991,507,3,1648,2943,53,4643,1,4643,1,0,0,0,0,0
1053,36.02.17.2006,36.02.17,36.02,36,6276,2062,1800,1681,707,1274,2357,1074,3,1863,4307,106,6276,0,6276,0,0,0,0,0,0
1054,36.02.17.2007,36.02.17,36.02,36,4980,1585,1455,1264,536,1250,2283,357,2,1526,3407,47,4980,0,4980,0,0,0,0,0,0
1055,36.02.17.2010,36.02.17,36.02,36,6808,2086,2023,1724,810,1414,2896,848,6,2021,4629,158,6808,0,6808,0,0,0,0,0,0
1056,36.02.18.2002,36.02.18,36.02,36,7558,2478,1983,2206,931,1878,2746,1335,27,2223,4856,479,7429,129,7429,54,52,0,19,4,0
1057,36.02.18.2003,36.02.18,36.02,36,3039,984,776,825,415,696,1364,349,4,900,2084,55,3036,3,3036,0,3,0,0,0,0
1058,36.02.18.2004,36.02.18,36.02,36,5371,1797,1560,1528,583,1329,2510,511,5,1577,3723,71,5357,14,5357,13,1,0,0,0,0
1059,36.02.18.2009,36.02.18,36.02,36,3373,985,996,832,323,857,1405,261,0,1173,2173,27,3372,1,3372,0,0,0,0,0,1
1060,36.02.18.2012,36.02.18,36.02,36,1720,554,504,432,181,420,647,246,2,547,1141,32,1719,1,1719,1,0,0,0,0,0
1061,36.02.18.2013,36.02.18,36.02,36,4377,1395,1200,1151,544,1034,1814,511,5,1375,2864,138,4362,15,4362,2,7,0,6,0,0
1062,36.02.19.2001,36.02.19,36.02,36,4046,1341,994,1163,573,850,1532,750,1,1243,2663,140,4045,1,4045,0,1,0,0,0,0
1063,36.02.19.2002,36.02.19,36.02,36,3525,1300,972,1036,481,719,1710,404,6,1183,2265,77,3525,0,3525,0,0,0,0,0,0
1064,36.02.19.2003,36.02.19,36.02,36,2049,749,446,650,367,434,886,283,4,564,1437,48,2049,0,2049,0,0,0,0,0,0
1065,36.02.20.2005,36.02.20,36.02,36,5184,1725,1473,1522,698,1022,1881,1108,4,1296,3801,87,5184,0,5184,0,0,0,0,0,0
1066,36.02.19.2005,36.02.19,36.02,36,1775,715,411,617,293,323,902,84,0,489,1267,19,1774,1,1774,1,0,0,0,0,0
1067,36.02.19.2008,36.02.19,36.02,36,2464,861,489,735,472,503,834,536,9,652,1616,196,2444,20,2444,10,10,0,0,0,0
1068,36.02.19.2010,36.02.19,36.02,36,2391,874,589,753,395,350,1212,288,2,906,1461,24,2391,0,2391,0,0,0,0,0,0
1069,36.03.11.2013,36.03.11,36.03,36,9962,3307,3050,2916,863,2146,3134,2100,15,3295,6487,180,9860,102,9860,71,26,0,5,0,0
1070,36.02.19.2013,36.02.19,36.02,36,1847,674,443,625,237,295,888,197,0,590,1245,12,1847,0,1847,0,0,0,0,0,0
1071,36.02.19.2015,36.02.19,36.02,36,1740,685,421,557,298,328,1022,78,0,681,1035,24,1740,0,1740,0,0,0,0,0,0
1072,36.02.19.2014,36.02.19,36.02,36,2388,946,590,797,405,382,1426,120,3,722,1652,14,2388,0,2388,0,0,0,0,0,0
1073,36.02.20.2002,36.02.20,36.02,36,2074,670,538,622,256,451,893,330,0,631,1401,42,2074,0,2074,0,0,0,0,0,0
1074,36.02.20.2003,36.02.20,36.02,36,3299,1200,798,1077,504,527,1456,652,6,804,2450,45,3299,0,3299,0,0,0,0,0,0
1075,36.02.20.2004,36.02.20,36.02,36,4361,1495,1014,1369,718,769,1653,1020,5,1047,3187,127,4361,0,4361,0,0,0,0,0,0
1076,36.02.21.2002,36.02.21,36.02,36,5021,1853,1315,1670,684,1105,2567,490,0,1433,3538,50,5021,0,5021,0,0,0,0,0,0
1077,36.02.21.2003,36.02.21,36.02,36,2046,678,664,542,225,484,950,175,0,547,1483,16,2046,0,2046,0,0,0,0,0,0
1078,36.02.21.2006,36.02.21,36.02,36,3632,1259,1115,1085,429,916,1833,263,2,943,2651,38,3632,0,3632,0,0,0,0,0,0
1079,36.02.21.2009,36.02.21,36.02,36,3203,1132,897,970,443,691,1817,140,0,824,2365,14,3203,0,3203,0,0,0,0,0,0
1080,36.02.21.2011,36.02.21,36.02,36,3425,1295,897,1181,398,532,1759,482,2,851,2532,42,3424,1,3424,1,0,0,0,0,0
1081,36.02.22.2004,36.02.22,36.02,36,2844,1068,791,974,355,383,1489,270,4,837,1953,54,2844,0,2844,0,0,0,0,0,0
1082,36.02.22.2006,36.02.22,36.02,36,4352,1525,1342,1260,500,739,2249,395,5,1776,2542,34,4349,3,4349,0,0,0,0,3,0
1083,36.03.01.2010,36.03.01,36.03,36,9888,3458,2774,3176,830,2203,2340,3358,10,2681,6895,312,9735,153,9735,105,20,12,16,0,0
1084,36.02.22.2009,36.02.22,36.02,36,1463,559,341,527,262,251,875,73,2,372,1069,22,1463,0,1463,0,0,0,0,0,0
1085,36.02.23.2002,36.02.23,36.02,36,3305,1090,971,920,436,948,1410,420,0,926,2314,65,3305,0,3305,0,0,0,0,0,0
1086,36.02.23.2004,36.02.23,36.02,36,2247,725,592,558,320,571,1056,168,2,681,1546,20,2247,0,2247,0,0,0,0,0,0
1087,36.02.23.2005,36.02.23,36.02,36,3513,1149,994,930,449,925,1521,326,2,1527,1933,53,3512,1,3512,1,0,0,0,0,0
1088,36.02.23.2007,36.02.23,36.02,36,4980,1562,1611,1233,507,1573,2091,528,3,1644,3270,66,4980,0,4980,0,0,0,0,0,0
1089,36.02.23.2008,36.02.23,36.02,36,3677,1233,1059,952,467,849,1654,389,0,1183,2456,38,3677,0,3677,0,0,0,0,0,0
1090,36.02.23.2010,36.02.23,36.02,36,2304,752,669,614,270,560,1038,239,0,759,1501,44,2304,0,2304,0,0,0,0,0,0
1091,36.02.24.2001,36.02.24,36.02,36,4422,1341,1164,1107,525,1160,1799,571,2,1464,2840,118,4421,1,4421,1,0,0,0,0,0
1092,36.02.24.2003,36.02.24,36.02,36,4947,1497,1403,1300,463,1313,1765,696,15,1603,3076,268,4847,100,4847,53,9,0,37,1,0
1093,36.02.24.2004,36.02.24,36.02,36,6281,1988,1680,1699,715,1639,2017,1034,23,1970,3862,449,6249,32,6249,19,11,0,2,0,0
1094,36.02.24.2005,36.02.24,36.02,36,5127,1385,1435,1130,478,1583,2128,248,1,1940,3164,23,5127,0,5127,0,0,0,0,0,0
1095,36.02.25.2001,36.02.25,36.02,36,5420,1701,1678,1314,582,1257,2140,788,5,1812,3479,129,5420,0,5420,0,0,0,0,0,0
1096,36.02.25.2002,36.02.25,36.02,36,3111,1114,917,875,320,647,1281,503,5,983,2088,40,3111,0,3111,0,0,0,0,0,0
1097,36.02.27.2004,36.02.27,36.02,36,3136,1114,857,978,446,446,1469,458,4,1003,2060,73,3136,0,3136,0,0,0,0,0,0
1098,36.02.25.2004,36.02.25,36.02,36,2143,770,693,599,232,421,1063,197,0,575,1542,26,2143,0,2143,0,0,0,0,0,0
1099,36.02.25.2005,36.02.25,36.02,36,3171,1237,996,938,429,613,1492,638,4,896,2239,36,3170,1,3170,1,0,0,0,0,0
1100,36.02.25.2006,36.02.25,36.02,36,2611,959,792,734,339,594,1452,110,1,831,1776,4,2611,0,2611,0,0,0,0,0,0
1101,36.02.26.2001,36.02.26,36.02,36,3983,1379,1086,1221,514,682,1705,651,2,1047,2842,94,3983,0,3983,0,0,0,0,0,0
1102,36.02.26.2002,36.02.26,36.02,36,3198,1137,864,1031,445,577,1387,656,0,936,2220,42,3197,1,3197,1,0,0,0,0,0
1103,36.02.26.2003,36.02.26,36.02,36,4452,1510,1240,1354,519,943,2005,456,6,1232,3190,30,4451,1,4451,1,0,0,0,0,0
1104,36.02.26.2006,36.02.26,36.02,36,2177,806,614,773,261,308,1000,396,0,515,1644,18,2177,0,2177,0,0,0,0,0,0
1105,36.02.26.2007,36.02.26,36.02,36,3656,1319,923,1209,579,602,1980,346,6,915,2691,50,3655,1,3655,1,0,0,0,0,0
1106,36.02.26.2008,36.02.26,36.02,36,3429,1225,930,1137,378,676,1653,465,3,934,2454,41,3428,1,3428,0,0,1,0,0,0
1107,36.02.27.2005,36.02.27,36.02,36,2933,976,856,903,327,646,1348,382,4,956,1950,27,2933,0,2933,0,0,0,0,0,0
1108,36.02.27.2006,36.02.27,36.02,36,3696,1255,1177,1144,373,771,1884,167,4,2087,1591,18,3695,1,3695,0,1,0,0,0,0
1109,36.03.01.2011,36.03.01,36.03,36,11272,3790,3428,3194,1134,2811,3386,2572,8,3127,7982,163,11241,31,11241,15,5,0,10,0,1
1110,36.02.27.2010,36.02.27,36.02,36,1777,666,562,629,154,330,941,128,0,743,1029,5,1777,0,1777,0,0,0,0,0,0
1111,36.02.28.2001,36.02.28,36.02,36,3587,1243,1131,1067,425,792,1758,295,0,944,2622,21,3587,0,3587,0,0,0,0,0,0
1112,36.03.01.2003,36.03.01,36.03,36,14802,4927,3773,5061,973,3473,3522,4473,24,4454,9777,571,14330,472,14330,323,103,1,45,0,0
1113,36.02.28.2003,36.02.28,36.02,36,1624,630,431,531,299,315,978,93,4,460,1156,8,1624,0,1624,0,0,0,0,0,0
1114,36.02.28.2005,36.02.28,36.02,36,2873,1081,847,942,412,572,1631,203,2,953,1886,34,2873,0,2873,0,0,0,0,0,0
1115,36.02.28.2006,36.02.28,36.02,36,1787,718,565,599,254,332,1016,134,0,543,1231,13,1787,0,1787,0,0,0,0,0,0
1116,36.02.28.2007,36.02.28,36.02,36,2134,914,630,855,326,322,1400,134,0,506,1606,22,2134,0,2134,0,0,0,0,0,0
1117,36.02.28.2008,36.02.28,36.02,36,1790,722,518,751,149,384,1014,55,0,1056,728,6,1790,0,1790,0,0,0,0,0,0
1118,36.03.01.2014,36.03.01,36.03,36,29256,9461,7251,10645,1955,5900,5971,9466,39,7676,19992,1588,27307,1949,27307,1333,361,6,249,0,0
1119,36.03.01.2016,36.03.01,36.03,36,6249,2150,1664,2108,564,1403,1500,2096,7,1638,4367,244,6189,60,6189,52,6,0,2,0,0
1120,36.03.02.2001,36.03.02,36.03,36,5482,1946,1579,1632,612,1197,2372,786,1,1525,3910,47,5481,1,5481,0,0,0,1,0,0
1121,36.03.02.2002,36.03.02,36.03,36,6079,2200,1958,1751,636,1281,2240,1342,5,1481,4516,82,6079,0,6079,0,0,0,0,0,0
1122,36.03.02.2005,36.03.02,36.03,36,8152,2843,2332,2458,794,1886,2453,1951,6,2195,5780,177,8035,117,8035,91,12,0,10,4,0
1123,36.03.02.2006,36.03.02,36.03,36,10004,3389,2901,2982,885,2203,2882,2302,9,2878,6903,223,9846,158,9846,116,24,13,4,0,1
1124,36.03.02.2007,36.03.02,36.03,36,6731,2297,2034,1843,719,1666,2604,1130,9,2006,4620,105,6729,2,6729,1,0,0,0,0,1
1125,36.03.02.2008,36.03.02,36.03,36,11309,3717,2937,3727,921,2824,2817,3310,17,3112,7808,389,10803,506,10803,358,82,7,59,0,0
1126,36.03.02.2009,36.03.02,36.03,36,4586,1608,1311,1461,498,905,1462,1381,7,1161,3141,284,4586,0,4586,0,0,0,0,0,0
1127,36.03.03.1007,36.03.03,36.03,36,7257,2425,2123,2091,753,1418,1627,2361,12,1938,4778,541,6613,644,6613,337,72,0,235,0,0
1128,36.03.03.2003,36.03.03,36.03,36,10346,3363,2808,3382,667,2032,2203,2906,12,3087,6938,321,9749,597,9749,447,95,6,36,0,13
1129,36.03.03.2004,36.03.03,36.03,36,22573,7185,5458,8051,1181,4399,4454,7259,21,6833,14735,1005,21696,877,21696,579,201,35,62,0,0
1130,36.03.03.2012,36.03.03,36.03,36,9127,3040,2636,2599,805,1776,2732,2042,15,3010,5849,268,8416,711,8416,198,29,5,479,0,0
1131,36.03.03.2013,36.03.03,36.03,36,7899,2641,2488,2205,717,1741,2399,1931,6,2309,5428,162,7831,68,7831,35,25,0,8,0,0
1132,36.03.04.2002,36.03.04,36.03,36,5959,1966,1857,1607,568,1537,1457,1462,10,1888,3910,161,5879,80,5879,56,24,0,0,0,0
1133,36.03.04.2007,36.03.04,36.03,36,3491,1167,1014,937,376,843,1056,746,1,1062,2380,49,3482,9,3482,8,0,0,1,0,0
1134,36.03.04.2008,36.03.04,36.03,36,3443,1132,1012,959,350,1019,1033,748,0,1044,2376,23,3434,9,3434,3,0,0,5,0,1
1135,36.03.04.2009,36.03.04,36.03,36,2659,913,803,698,282,715,980,455,0,852,1776,31,2656,3,2656,1,2,0,0,0,0
1136,36.03.05.2001,36.03.05,36.03,36,8591,2913,2667,2331,756,2708,2962,1389,7,2680,5761,150,8430,161,8430,30,4,2,125,0,0
1137,36.03.05.2004,36.03.05,36.03,36,9926,3144,2511,3253,736,2676,2377,2537,17,2941,6687,298,9733,193,9733,93,32,0,66,1,1
1138,36.03.05.2006,36.03.05,36.03,36,6426,2217,1919,1778,681,1877,2494,898,2,1756,4590,80,6418,8,6418,7,0,0,0,0,1
1139,36.03.05.2007,36.03.05,36.03,36,7957,2651,2348,2397,604,2086,2030,1930,7,2273,5501,183,7825,132,7825,113,13,0,6,0,0
1140,36.03.05.2009,36.03.05,36.03,36,6087,2117,1799,1735,669,1653,2250,1139,4,1679,4336,72,6086,1,6086,1,0,0,0,0,0
1141,36.03.05.2014,36.03.05,36.03,36,5314,1772,1513,1438,608,1395,1901,908,0,1690,3559,65,5309,5,5309,1,0,0,1,3,0
1142,36.03.06.2003,36.03.06,36.03,36,6238,2385,1948,1922,677,1163,1793,2156,17,1427,4661,150,6234,4,6234,3,1,0,0,0,0
1143,36.03.06.2007,36.03.06,36.03,36,8686,3224,2608,2698,985,1774,3069,2234,16,2065,6430,191,8676,10,8676,9,0,1,0,0,0
1144,36.03.06.2011,36.03.06,36.03,36,6246,2128,1893,1747,707,1341,2513,1151,10,1652,4422,172,6246,0,6246,0,0,0,0,0,0
1145,36.03.06.2013,36.03.06,36.03,36,4172,1517,1238,1162,594,736,1826,748,1,995,3113,64,4172,0,4172,0,0,0,0,0,0
1146,36.03.06.2014,36.03.06,36.03,36,5897,2146,1738,1780,695,1189,2089,1391,1,1378,4439,80,5897,0,5897,0,0,0,0,0,0
1147,36.03.32.2005,36.03.32,36.03,36,4261,1530,1320,1161,528,1080,1831,733,2,1429,2815,17,4261,0,4261,0,0,0,0,0,0
1148,36.03.07.2001,36.03.07,36.03,36,6728,2646,1963,2022,729,1897,2876,1980,22,1677,4752,299,6720,8,6720,5,3,0,0,0,0
1149,36.03.07.2002,36.03.07,36.03,36,5473,2225,1646,1712,655,1459,1938,1592,11,1583,3789,101,5473,0,5473,0,0,0,0,0,0
1150,36.03.07.2006,36.03.07,36.03,36,3727,1588,1168,1201,425,1139,1577,1291,4,1029,2621,77,3727,0,3727,0,0,0,0,0,0
1151,36.03.07.2007,36.03.07,36.03,36,4649,1913,1492,1342,671,1489,1864,1351,3,1261,3270,118,4649,0,4649,0,0,0,0,0,0
1152,36.03.33.2003,36.03.33,36.03,36,4856,1818,1490,1412,573,1234,1838,1237,4,1330,3457,69,4854,2,4854,2,0,0,0,0,0
1153,36.03.07.2008,36.03.07,36.03,36,5613,2331,1859,1588,647,1730,2785,1245,10,1516,3990,107,5607,6,5607,2,4,0,0,0,0
1154,36.03.07.2009,36.03.07,36.03,36,4906,1992,1610,1453,577,1333,1897,1539,4,1116,3658,132,4904,2,4904,0,1,0,0,0,1
1155,36.03.07.2010,36.03.07,36.03,36,5708,2359,1739,1832,714,1444,1897,1883,4,1256,4272,180,5691,17,5691,4,2,2,9,0,0
1156,36.03.07.2013,36.03.07,36.03,36,6819,2876,2265,2089,745,1956,2705,2136,5,1630,5064,125,6817,2,6817,0,1,0,1,0,0
