,KODE_KEL_DESA,KODE_KECAMATAN,KODE_KAB_KOTA,KODE_PROVINSI,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
31118,36.04.07.2004,36.04.07,36.04,36,5046.0,9.0,5046.0,8.0,0.0,0.0,1.0,0.0,0.0
31119,36.04.07.2005,36.04.07,36.04,36,4318.0,1.0,4318.0,0.0,1.0,0.0,0.0,0.0,0.0
31120,36.04.07.2006,36.04.07,36.04,36,4885.0,120.0,4885.0,99.0,9.0,2.0,10.0,0.0,0.0
31121,36.04.09.2003,36.04.09,36.04,36,5833.0,1.0,5833.0,1.0,0.0,0.0,0.0,0.0,0.0
31122,36.04.07.2007,36.04.07,36.04,36,6171.0,22.0,6171.0,22.0,0.0,0.0,0.0,0.0,0.0
31123,36.04.08.2001,36.04.08,36.04,36,2623.0,0.0,2623.0,0.0,0.0,0.0,0.0,0.0,0.0
31124,36.04.08.2002,36.04.08,36.04,36,4627.0,0.0,4627.0,0.0,0.0,0.0,0.0,0.0,0.0
31125,36.04.08.2006,36.04.08,36.04,36,7036.0,9.0,7036.0,9.0,0.0,0.0,0.0,0.0,0.0
31126,36.04.08.2008,36.04.08,36.04,36,3820.0,9.0,3820.0,9.0,0.0,0.0,0.0,0.0,0.0
31127,36.04.09.2001,36.04.09,36.04,36,2316.0,5.0,2316.0,0.0,2.0,0.0,0.0,0.0,3.0
31128,36.04.09.2002,36.04.09,36.04,36,6098.0,98.0,6098.0,71.0,9.0,0.0,18.0,0.0,0.0
31129,36.04.09.2006,36.04.09,36.04,36,2212.0,1.0,2212.0,1.0,0.0,0.0,0.0,0.0,0.0
31130,36.04.09.2009,36.04.09,36.04,36,4159.0,1.0,4159.0,1.0,0.0,0.0,0.0,0.0,0.0
31131,36.04.09.2010,36.04.09,36.04,36,3586.0,0.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0
31132,36.04.09.2013,36.04.09,36.04,36,3821.0,42.0,3821.0,32.0,10.0,0.0,0.0,0.0,0.0
31133,36.04.09.2014,36.04.09,36.04,36,12388.0,1581.0,12388.0,1387.0,163.0,26.0,5.0,0.0,0.0
31134,36.04.09.2015,36.04.09,36.04,36,3729.0,2.0,3729.0,1.0,0.0,1.0,0.0,0.0,0.0
31135,36.04.09.2016,36.04.09,36.04,36,4025.0,75.0,4025.0,60.0,0.0,0.0,15.0,0.0,0.0
31136,36.04.11.2001,36.04.11,36.04,36,9508.0,68.0,9508.0,46.0,7.0,4.0,11.0,0.0,0.0
31137,36.04.11.2002,36.04.11,36.04,36,5215.0,0.0,5215.0,0.0,0.0,0.0,0.0,0.0,0.0
31138,36.04.11.2006,36.04.11,36.04,36,5232.0,0.0,5232.0,0.0,0.0,0.0,0.0,0.0,0.0
31139,36.04.11.2011,36.04.11,36.04,36,11191.0,510.0,11191.0,334.0,51.0,4.0,121.0,0.0,0.0
31140,36.04.11.2013,36.04.11,36.04,36,8349.0,206.0,8349.0,160.0,44.0,0.0,2.0,0.0,0.0
31141,36.04.12.2004,36.04.12,36.04,36,4077.0,7.0,4077.0,1.0,0.0,0.0,6.0,0.0,0.0
31142,36.04.12.2006,36.04.12,36.04,36,3568.0,0.0,3568.0,0.0,0.0,0.0,0.0,0.0,0.0
31143,36.04.12.2008,36.04.12,36.04,36,5034.0,7.0,5034.0,2.0,0.0,0.0,5.0,0.0,0.0
31144,36.04.14.2003,36.04.14,36.04,36,4160.0,0.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0
31145,36.04.12.2009,36.04.12,36.04,36,4582.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0
31146,36.04.14.2004,36.04.14,36.04,36,2895.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0
31147,36.04.13.2001,36.04.13,36.04,36,3733.0,0.0,3733.0,0.0,0.0,0.0,0.0,0.0,0.0
31148,36.04.13.2002,36.04.13,36.04,36,2809.0,0.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0
31149,36.04.13.2003,36.04.13,36.04,36,2577.0,0.0,2577.0,0.0,0.0,0.0,0.0,0.0,0.0
31150,36.04.13.2005,36.04.13,36.04,36,2978.0,0.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0
31151,36.04.13.2008,36.04.13,36.04,36,3924.0,3.0,3924.0,0.0,0.0,0.0,3.0,0.0,0.0
31152,36.04.13.2011,36.04.13,36.04,36,2727.0,0.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0
31153,36.04.13.2012,36.04.13,36.04,36,2755.0,0.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0
31154,36.04.13.2014,36.04.13,36.04,36,2804.0,0.0,2804.0,0.0,0.0,0.0,0.0,0.0,0.0
31155,36.04.14.2002,36.04.14,36.04,36,4585.0,3.0,4585.0,1.0,2.0,0.0,0.0,0.0,0.0
31156,36.04.14.2005,36.04.14,36.04,36,6146.0,1.0,6146.0,1.0,0.0,0.0,0.0,0.0,0.0
31157,36.04.14.2006,36.04.14,36.04,36,3652.0,1.0,3652.0,1.0,0.0,0.0,0.0,0.0,0.0
31158,36.04.15.2002,36.04.15,36.04,36,6984.0,54.0,6984.0,50.0,2.0,0.0,2.0,0.0,0.0
31159,36.04.15.2006,36.04.15,36.04,36,5810.0,10.0,5810.0,2.0,7.0,0.0,0.0,0.0,1.0
31160,36.04.15.2007,36.04.15,36.04,36,6715.0,98.0,6715.0,77.0,19.0,0.0,2.0,0.0,0.0
31161,36.04.15.2012,36.04.15,36.04,36,4082.0,1.0,4082.0,1.0,0.0,0.0,0.0,0.0,0.0
31162,36.04.16.2002,36.04.16,36.04,36,3745.0,3.0,3745.0,3.0,0.0,0.0,0.0,0.0,0.0
31163,36.04.16.2004,36.04.16,36.04,36,5767.0,130.0,5767.0,107.0,14.0,9.0,0.0,0.0,0.0
31164,36.04.16.2005,36.04.16,36.04,36,7467.0,92.0,7467.0,76.0,16.0,0.0,0.0,0.0,0.0
31165,36.04.16.2009,36.04.16,36.04,36,6672.0,83.0,6672.0,67.0,4.0,6.0,6.0,0.0,0.0
31166,36.04.17.2002,36.04.17,36.04,36,4052.0,0.0,4052.0,0.0,0.0,0.0,0.0,0.0,0.0
31167,36.04.17.2003,36.04.17,36.04,36,4861.0,5.0,4861.0,2.0,0.0,0.0,3.0,0.0,0.0
31168,36.04.17.2006,36.04.17,36.04,36,5759.0,0.0,5759.0,0.0,0.0,0.0,0.0,0.0,0.0
31169,36.04.17.2007,36.04.17,36.04,36,4590.0,0.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0
31170,36.71.07.1005,36.71.07,36.71,36,15366.0,3437.0,15366.0,1617.0,903.0,26.0,890.0,0.0,1.0
31171,36.04.18.2004,36.04.18,36.04,36,6534.0,0.0,6534.0,0.0,0.0,0.0,0.0,0.0,0.0
31172,36.04.18.2006,36.04.18,36.04,36,3846.0,5.0,3846.0,5.0,0.0,0.0,0.0,0.0,0.0
31173,36.04.19.2001,36.04.19,36.04,36,5435.0,0.0,5435.0,0.0,0.0,0.0,0.0,0.0,0.0
31174,36.04.19.2008,36.04.19,36.04,36,3472.0,0.0,3472.0,0.0,0.0,0.0,0.0,0.0,0.0
31175,36.04.19.2003,36.04.19,36.04,36,7211.0,1.0,7211.0,0.0,0.0,0.0,1.0,0.0,0.0
31176,36.04.19.2005,36.04.19,36.04,36,2634.0,0.0,2634.0,0.0,0.0,0.0,0.0,0.0,0.0
31177,36.04.19.2006,36.04.19,36.04,36,3765.0,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0
31178,36.04.19.2007,36.04.19,36.04,36,4326.0,0.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0
31179,36.04.19.2011,36.04.19,36.04,36,2376.0,0.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0
31180,36.04.19.2012,36.04.19,36.04,36,4587.0,3.0,4587.0,0.0,0.0,0.0,3.0,0.0,0.0
31181,36.04.27.2007,36.04.27,36.04,36,4718.0,0.0,4718.0,0.0,0.0,0.0,0.0,0.0,0.0
31182,36.04.20.2002,36.04.20,36.04,36,6208.0,0.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0
31183,36.04.20.2007,36.04.20,36.04,36,4892.0,0.0,4892.0,0.0,0.0,0.0,0.0,0.0,0.0
31184,36.04.20.2004,36.04.20,36.04,36,7088.0,0.0,7088.0,0.0,0.0,0.0,0.0,0.0,0.0
31185,36.04.20.2005,36.04.20,36.04,36,3718.0,0.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0
31186,36.04.22.2001,36.04.22,36.04,36,5789.0,11.0,5789.0,0.0,0.0,0.0,11.0,0.0,0.0
31187,36.04.22.2002,36.04.22,36.04,36,3488.0,1.0,3488.0,1.0,0.0,0.0,0.0,0.0,0.0
31188,36.04.22.2008,36.04.22,36.04,36,3410.0,0.0,3410.0,0.0,0.0,0.0,0.0,0.0,0.0
31189,36.04.22.2009,36.04.22,36.04,36,5538.0,9.0,5538.0,3.0,6.0,0.0,0.0,0.0,0.0
31190,36.04.22.2011,36.04.22,36.04,36,2713.0,1.0,2713.0,0.0,1.0,0.0,0.0,0.0,0.0
31191,36.04.22.2012,36.04.22,36.04,36,2794.0,0.0,2794.0,0.0,0.0,0.0,0.0,0.0,0.0
31192,36.04.22.2013,36.04.22,36.04,36,2251.0,0.0,2251.0,0.0,0.0,0.0,0.0,0.0,0.0
31193,36.04.23.2001,36.04.23,36.04,36,5567.0,0.0,5567.0,0.0,0.0,0.0,0.0,0.0,0.0
31194,36.04.23.2003,36.04.23,36.04,36,2858.0,0.0,2858.0,0.0,0.0,0.0,0.0,0.0,0.0
31195,36.04.23.2004,36.04.23,36.04,36,4150.0,1.0,4150.0,1.0,0.0,0.0,0.0,0.0,0.0
31196,36.04.23.2009,36.04.23,36.04,36,5214.0,2.0,5214.0,2.0,0.0,0.0,0.0,0.0,0.0
31197,36.04.23.2011,36.04.23,36.04,36,3569.0,1.0,3569.0,0.0,0.0,0.0,1.0,0.0,0.0
31198,36.04.23.2013,36.04.23,36.04,36,4054.0,0.0,4054.0,0.0,0.0,0.0,0.0,0.0,0.0
31199,36.04.23.2015,36.04.23,36.04,36,5941.0,0.0,5941.0,0.0,0.0,0.0,0.0,0.0,0.0
31200,36.04.23.2017,36.04.23,36.04,36,3506.0,0.0,3506.0,0.0,0.0,0.0,0.0,0.0,0.0
31201,36.04.24.2003,36.04.24,36.04,36,6402.0,0.0,6402.0,0.0,0.0,0.0,0.0,0.0,0.0
31202,36.04.24.2005,36.04.24,36.04,36,4901.0,1.0,4901.0,1.0,0.0,0.0,0.0,0.0,0.0
31203,36.04.24.2006,36.04.24,36.04,36,3963.0,0.0,3963.0,0.0,0.0,0.0,0.0,0.0,0.0
31204,36.04.24.2007,36.04.24,36.04,36,6534.0,0.0,6534.0,0.0,0.0,0.0,0.0,0.0,0.0
31205,36.04.24.2008,36.04.24,36.04,36,6405.0,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0
31206,36.04.24.2010,36.04.24,36.04,36,6553.0,1.0,6553.0,0.0,1.0,0.0,0.0,0.0,0.0
31207,36.04.25.2001,36.04.25,36.04,36,3310.0,0.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0
31208,36.04.25.2003,36.04.25,36.04,36,7595.0,21.0,7595.0,18.0,0.0,0.0,3.0,0.0,0.0
31209,36.04.25.2006,36.04.25,36.04,36,6548.0,16.0,6548.0,9.0,7.0,0.0,0.0,0.0,0.0
31210,36.04.25.2007,36.04.25,36.04,36,3992.0,6.0,3992.0,2.0,3.0,0.0,1.0,0.0,0.0
31211,36.04.25.2008,36.04.25,36.04,36,5129.0,0.0,5129.0,0.0,0.0,0.0,0.0,0.0,0.0
31212,36.71.07.1006,36.71.07,36.71,36,12937.0,1677.0,12937.0,930.0,455.0,15.0,277.0,0.0,0.0
31213,36.04.25.2010,36.04.25,36.04,36,4100.0,4.0,4100.0,1.0,3.0,0.0,0.0,0.0,0.0
31214,36.04.26.2006,36.04.26,36.04,36,7475.0,84.0,7475.0,64.0,20.0,0.0,0.0,0.0,0.0
31215,36.04.27.2002,36.04.27,36.04,36,2689.0,0.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0
31216,36.04.27.2004,36.04.27,36.04,36,3924.0,1.0,3924.0,1.0,0.0,0.0,0.0,0.0,0.0
31217,36.04.27.2005,36.04.27,36.04,36,2903.0,0.0,2903.0,0.0,0.0,0.0,0.0,0.0,0.0
31218,36.04.27.2006,36.04.27,36.04,36,3653.0,0.0,3653.0,0.0,0.0,0.0,0.0,0.0,0.0
31219,36.71.07.1007,36.71.07,36.71,36,9039.0,1721.0,9039.0,467.0,354.0,11.0,888.0,1.0,0.0
31220,36.04.27.2008,36.04.27,36.04,36,2873.0,0.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0
31221,36.04.27.2010,36.04.27,36.04,36,2567.0,0.0,2567.0,0.0,0.0,0.0,0.0,0.0,0.0
31222,36.04.28.2001,36.04.28,36.04,36,6322.0,0.0,6322.0,0.0,0.0,0.0,0.0,0.0,0.0
31223,36.71.07.1008,36.71.07,36.71,36,5207.0,619.0,5207.0,241.0,51.0,0.0,320.0,7.0,0.0
31224,36.04.28.2013,36.04.28,36.04,36,3338.0,0.0,3338.0,0.0,0.0,0.0,0.0,0.0,0.0
31225,36.04.29.2002,36.04.29,36.04,36,4585.0,0.0,4585.0,0.0,0.0,0.0,0.0,0.0,0.0
31226,36.04.30.2011,36.04.30,36.04,36,3739.0,0.0,3739.0,0.0,0.0,0.0,0.0,0.0,0.0
31227,36.04.29.2008,36.04.29,36.04,36,7031.0,0.0,7031.0,0.0,0.0,0.0,0.0,0.0,0.0
31228,36.04.29.2011,36.04.29,36.04,36,5055.0,0.0,5055.0,0.0,0.0,0.0,0.0,0.0,0.0
31229,36.04.30.2001,36.04.30,36.04,36,7531.0,151.0,7531.0,62.0,17.0,3.0,69.0,0.0,0.0
31230,36.04.30.2003,36.04.30,36.04,36,5734.0,17.0,5734.0,10.0,6.0,1.0,0.0,0.0,0.0
31231,36.04.30.2004,36.04.30,36.04,36,2803.0,3.0,2803.0,0.0,3.0,0.0,0.0,0.0,0.0
31232,36.04.30.2006,36.04.30,36.04,36,3912.0,0.0,3912.0,0.0,0.0,0.0,0.0,0.0,0.0
31233,36.04.30.2009,36.04.30,36.04,36,5917.0,62.0,5917.0,38.0,5.0,4.0,15.0,0.0,0.0
31234,36.04.30.2010,36.04.30,36.04,36,3523.0,0.0,3523.0,0.0,0.0,0.0,0.0,0.0,0.0
31235,36.04.30.2012,36.04.30,36.04,36,3549.0,3.0,3549.0,3.0,0.0,0.0,0.0,0.0,0.0
31236,36.04.31.2003,36.04.31,36.04,36,2705.0,0.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0
31237,36.04.31.2004,36.04.31,36.04,36,3587.0,0.0,3587.0,0.0,0.0,0.0,0.0,0.0,0.0
31238,36.04.31.2011,36.04.31,36.04,36,6885.0,3.0,6885.0,3.0,0.0,0.0,0.0,0.0,0.0
31239,36.04.31.2013,36.04.31,36.04,36,2554.0,0.0,2554.0,0.0,0.0,0.0,0.0,0.0,0.0
31240,36.04.31.2014,36.04.31,36.04,36,1188.0,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0
31241,36.04.32.2002,36.04.32,36.04,36,3190.0,0.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0
31242,36.04.32.2004,36.04.32,36.04,36,3282.0,0.0,3282.0,0.0,0.0,0.0,0.0,0.0,0.0
31243,36.04.32.2005,36.04.32,36.04,36,1564.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0
31244,36.04.32.2007,36.04.32,36.04,36,2887.0,0.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0
31245,36.04.32.2008,36.04.32,36.04,36,2385.0,0.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0
31246,36.04.32.2009,36.04.32,36.04,36,2491.0,0.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0
31247,36.04.32.2010,36.04.32,36.04,36,2415.0,0.0,2415.0,0.0,0.0,0.0,0.0,0.0,0.0
31248,36.04.32.2011,36.04.32,36.04,36,5625.0,0.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0
31249,36.04.32.2013,36.04.32,36.04,36,2009.0,1.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0
31250,36.04.33.2001,36.04.33,36.04,36,4001.0,1.0,4001.0,0.0,0.0,0.0,0.0,0.0,1.0
31251,36.04.33.2005,36.04.33,36.04,36,3308.0,0.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0
31252,36.04.34.2003,36.04.34,36.04,36,4728.0,70.0,4728.0,40.0,30.0,0.0,0.0,0.0,0.0
31253,36.04.34.2007,36.04.34,36.04,36,3001.0,0.0,3001.0,0.0,0.0,0.0,0.0,0.0,0.0
31254,36.04.35.2001,36.04.35,36.04,36,3031.0,0.0,3031.0,0.0,0.0,0.0,0.0,0.0,0.0
31255,36.04.35.2004,36.04.35,36.04,36,2312.0,0.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0
31256,36.04.35.2005,36.04.35,36.04,36,2839.0,0.0,2839.0,0.0,0.0,0.0,0.0,0.0,0.0
31257,36.04.35.2006,36.04.35,36.04,36,3270.0,0.0,3270.0,0.0,0.0,0.0,0.0,0.0,0.0
31258,36.04.35.2007,36.04.35,36.04,36,4764.0,0.0,4764.0,0.0,0.0,0.0,0.0,0.0,0.0
31259,36.04.35.2009,36.04.35,36.04,36,4799.0,0.0,4799.0,0.0,0.0,0.0,0.0,0.0,0.0
31260,36.04.35.2010,36.04.35,36.04,36,4259.0,1.0,4259.0,1.0,0.0,0.0,0.0,0.0,0.0
31261,36.71.01.1001,36.71.01,36.71,36,4018.0,2670.0,4018.0,620.0,548.0,7.0,1481.0,14.0,0.0
31262,36.71.01.1002,36.71.01,36.71,36,4560.0,945.0,4560.0,339.0,218.0,31.0,356.0,1.0,0.0
31263,36.71.01.1005,36.71.01,36.71,36,25912.0,2828.0,25912.0,1624.0,726.0,41.0,432.0,3.0,2.0
31264,36.71.01.1006,36.71.01,36.71,36,7453.0,3451.0,7453.0,1502.0,1046.0,2.0,899.0,2.0,0.0
31265,36.71.01.1008,36.71.01,36.71,36,16146.0,1756.0,16146.0,890.0,253.0,27.0,561.0,21.0,4.0
31266,36.71.02.1004,36.71.02,36.71,36,21642.0,674.0,21642.0,340.0,299.0,7.0,27.0,1.0,0.0
31267,36.71.02.1005,36.71.02,36.71,36,14511.0,195.0,14511.0,129.0,57.0,0.0,9.0,0.0,0.0
31268,36.71.02.1006,36.71.02,36.71,36,18275.0,594.0,18275.0,323.0,220.0,0.0,47.0,1.0,3.0
31269,36.71.03.1001,36.71.03,36.71,36,10526.0,3243.0,10526.0,1306.0,816.0,11.0,1099.0,11.0,0.0
31270,36.71.03.1004,36.71.03,36.71,36,9942.0,632.0,9942.0,351.0,156.0,13.0,105.0,6.0,1.0
31271,36.71.03.1006,36.71.03,36.71,36,15612.0,793.0,15612.0,270.0,52.0,1.0,468.0,2.0,0.0
31272,36.71.03.1007,36.71.03,36.71,36,7956.0,1417.0,7956.0,785.0,288.0,4.0,333.0,7.0,0.0
31273,36.71.04.1001,36.71.04,36.71,36,19369.0,1313.0,19369.0,600.0,168.0,16.0,529.0,0.0,0.0
31274,36.71.04.1002,36.71.04,36.71,36,16182.0,1424.0,16182.0,575.0,195.0,3.0,649.0,1.0,1.0
31275,36.71.04.1004,36.71.04,36.71,36,6888.0,442.0,6888.0,287.0,21.0,6.0,99.0,29.0,0.0
31276,36.71.05.1003,36.71.05,36.71,36,10770.0,12329.0,10770.0,5095.0,2603.0,69.0,4499.0,52.0,11.0
31277,36.71.05.1004,36.71.05,36.71,36,18094.0,759.0,18094.0,395.0,202.0,1.0,161.0,0.0,0.0
31278,36.71.05.1005,36.71.05,36.71,36,13624.0,622.0,13624.0,400.0,112.0,0.0,106.0,4.0,0.0
31279,36.71.05.1007,36.71.05,36.71,36,12432.0,870.0,12432.0,356.0,240.0,7.0,256.0,11.0,0.0
31280,36.71.05.1009,36.71.05,36.71,36,19598.0,1318.0,19598.0,784.0,282.0,27.0,223.0,2.0,0.0
31281,36.71.06.1001,36.71.06,36.71,36,17557.0,619.0,17557.0,339.0,235.0,18.0,23.0,4.0,0.0
31282,36.71.06.1002,36.71.06,36.71,36,16835.0,1176.0,16835.0,673.0,349.0,63.0,90.0,0.0,1.0
31283,36.71.06.1003,36.71.06,36.71,36,11026.0,655.0,11026.0,360.0,218.0,23.0,54.0,0.0,0.0
31284,36.71.06.1004,36.71.06,36.71,36,15598.0,1066.0,15598.0,653.0,287.0,45.0,80.0,0.0,1.0
31285,36.71.07.1002,36.71.07,36.71,36,7328.0,1227.0,7328.0,496.0,141.0,3.0,587.0,0.0,0.0
31286,36.71.07.1013,36.71.07,36.71,36,7819.0,2988.0,7819.0,716.0,333.0,6.0,1930.0,3.0,0.0
31287,36.71.07.1014,36.71.07,36.71,36,2590.0,5971.0,2590.0,1348.0,461.0,0.0,4124.0,36.0,2.0
31288,36.71.07.1016,36.71.07,36.71,36,7687.0,1281.0,7687.0,360.0,111.0,6.0,804.0,0.0,0.0
31289,36.71.08.1001,36.71.08,36.71,36,19486.0,4049.0,19486.0,2006.0,683.0,21.0,1338.0,1.0,0.0
31290,36.71.08.1002,36.71.08,36.71,36,27023.0,3080.0,27023.0,1713.0,812.0,26.0,519.0,0.0,10.0
31291,36.71.08.1003,36.71.08,36.71,36,30448.0,8387.0,30448.0,3868.0,1891.0,64.0,2551.0,13.0,0.0
31292,36.71.09.1003,36.71.09,36.71,36,15802.0,3204.0,15802.0,2071.0,773.0,55.0,302.0,3.0,0.0
31293,36.71.09.1004,36.71.09,36.71,36,17313.0,3363.0,17313.0,1859.0,913.0,24.0,562.0,5.0,0.0
31294,36.71.10.1003,36.71.10,36.71,36,14353.0,2657.0,14353.0,721.0,93.0,14.0,1820.0,7.0,2.0
31295,36.71.10.1004,36.71.10,36.71,36,15152.0,2475.0,15152.0,446.0,73.0,9.0,1938.0,9.0,0.0
31296,36.71.10.1006,36.71.10,36.71,36,13312.0,984.0,13312.0,453.0,185.0,17.0,315.0,14.0,0.0
31297,36.71.11.1001,36.71.11,36.71,36,17912.0,1818.0,17912.0,1128.0,484.0,36.0,165.0,5.0,0.0
31298,36.71.11.1002,36.71.11,36.71,36,16254.0,1115.0,16254.0,615.0,327.0,49.0,120.0,4.0,0.0
31299,36.71.11.1003,36.71.11,36.71,36,15285.0,844.0,15285.0,492.0,253.0,2.0,97.0,0.0,0.0
31300,36.71.11.1005,36.71.11,36.71,36,30317.0,1753.0,30317.0,1190.0,454.0,35.0,74.0,0.0,0.0
31301,36.71.11.1006,36.71.11,36.71,36,8705.0,149.0,8705.0,124.0,17.0,2.0,6.0,0.0,0.0
31302,36.71.11.1007,36.71.11,36.71,36,11716.0,2784.0,11716.0,1235.0,762.0,31.0,736.0,20.0,0.0
31303,36.71.11.1010,36.71.11,36.71,36,21442.0,1146.0,21442.0,850.0,226.0,2.0,67.0,1.0,0.0
31304,36.71.12.1006,36.71.12,36.71,36,16934.0,1920.0,16934.0,1050.0,559.0,77.0,231.0,2.0,1.0
31305,36.71.12.1005,36.71.12,36.71,36,15080.0,1461.0,15080.0,843.0,409.0,15.0,182.0,4.0,8.0
31306,36.71.13.1001,36.71.13,36.71,36,21882.0,1014.0,21882.0,580.0,262.0,35.0,137.0,0.0,0.0
31307,36.71.13.1002,36.71.13,36.71,36,17600.0,662.0,17600.0,424.0,181.0,24.0,33.0,0.0,0.0
31308,36.71.13.1003,36.71.13,36.71,36,18043.0,682.0,18043.0,378.0,240.0,25.0,34.0,5.0,0.0
31309,36.71.13.1004,36.71.13,36.71,36,13598.0,798.0,13598.0,543.0,201.0,9.0,45.0,0.0,0.0
31310,36.71.13.1008,36.71.13,36.71,36,15483.0,618.0,15483.0,434.0,161.0,11.0,12.0,0.0,0.0
31311,36.72.01.1001,36.72.01,36.72,36,19388.0,1347.0,19388.0,911.0,280.0,45.0,110.0,0.0,1.0
31312,36.72.01.1004,36.72.01,36.72,36,3537.0,0.0,3537.0,0.0,0.0,0.0,0.0,0.0,0.0
31313,36.72.01.1005,36.72.01,36.72,36,9656.0,35.0,9656.0,14.0,18.0,0.0,3.0,0.0,0.0
31314,36.72.02.1001,36.72.02,36.72,36,4502.0,1.0,4502.0,0.0,0.0,1.0,0.0,0.0,0.0
31315,36.72.02.1002,36.72.02,36.72,36,11829.0,370.0,11829.0,273.0,59.0,31.0,7.0,0.0,0.0
31316,36.72.02.1003,36.72.02,36.72,36,9491.0,282.0,9491.0,173.0,51.0,14.0,44.0,0.0,0.0
31317,36.72.03.1001,36.72.03,36.72,36,15262.0,372.0,15262.0,253.0,51.0,3.0,64.0,1.0,0.0
31318,36.72.03.1002,36.72.03,36.72,36,13013.0,181.0,13013.0,146.0,28.0,1.0,6.0,0.0,0.0
31319,36.72.04.1002,36.72.04,36.72,36,10497.0,20.0,10497.0,9.0,0.0,0.0,10.0,0.0,1.0
31320,36.72.04.1005,36.72.04,36.72,36,7753.0,43.0,7753.0,40.0,3.0,0.0,0.0,0.0,0.0
31321,36.72.04.1006,36.72.04,36.72,36,8471.0,9.0,8471.0,6.0,0.0,0.0,3.0,0.0,0.0
31322,36.72.05.1002,36.72.05,36.72,36,20263.0,1372.0,20263.0,551.0,226.0,12.0,582.0,1.0,0.0
31323,36.72.06.1001,36.72.06,36.72,36,8288.0,296.0,8288.0,214.0,46.0,13.0,22.0,0.0,1.0
31324,36.72.06.1003,36.72.06,36.72,36,15217.0,50.0,15217.0,35.0,5.0,5.0,5.0,0.0,0.0
31325,36.72.07.1005,36.72.07,36.72,36,4964.0,0.0,4964.0,0.0,0.0,0.0,0.0,0.0,0.0
31326,36.72.07.1001,36.72.07,36.72,36,2156.0,141.0,2156.0,66.0,54.0,4.0,17.0,0.0,0.0
31327,36.72.07.1003,36.72.07,36.72,36,14101.0,594.0,14101.0,508.0,42.0,13.0,30.0,1.0,0.0
31328,36.72.07.1004,36.72.07,36.72,36,6428.0,31.0,6428.0,15.0,1.0,0.0,15.0,0.0,0.0
31329,36.72.07.1006,36.72.07,36.72,36,3586.0,0.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0
31330,36.72.08.1005,36.72.08,36.72,36,11866.0,258.0,11866.0,232.0,25.0,0.0,1.0,0.0,0.0
31331,36.72.08.1006,36.72.08,36.72,36,9553.0,50.0,9553.0,44.0,5.0,0.0,1.0,0.0,0.0
31332,36.72.08.1007,36.72.08,36.72,36,16047.0,358.0,16047.0,307.0,44.0,2.0,5.0,0.0,0.0
31333,36.73.01.1003,36.73.01,36.73,36,20255.0,619.0,20255.0,324.0,163.0,8.0,124.0,0.0,0.0
31334,36.73.01.1005,36.73.01,36.73,36,14468.0,1537.0,14468.0,560.0,193.0,16.0,767.0,1.0,0.0
31335,36.73.01.1006,36.73.01,36.73,36,23294.0,712.0,23294.0,245.0,301.0,0.0,166.0,0.0,0.0
31336,36.73.01.1008,36.73.01,36.73,36,5135.0,2.0,5135.0,2.0,0.0,0.0,0.0,0.0,0.0
31337,36.73.01.1012,36.73.01,36.73,36,14912.0,52.0,14912.0,30.0,10.0,0.0,12.0,0.0,0.0
31338,36.73.02.1003,36.73.02,36.73,36,8257.0,1.0,8257.0,1.0,0.0,0.0,0.0,0.0,0.0
31339,36.73.02.1004,36.73.02,36.73,36,9839.0,10.0,9839.0,6.0,4.0,0.0,0.0,0.0,0.0
